Branch,ItemCode,Week 1,Week 2,Week 3,Week 4,Monthly Demand
Toronto F&S,1908460,252.0,271.0,281.0,320.0,68.0
Montreal F&S,1908535,35.0,35.0,35.0,35.0,0.0
Toronto F&S,1908600,27.0,27.0,27.0,25.0,-2.0
Toronto F&S,1908608,211.0,211.0,211.0,223.0,12.0
Toronto F&S,1908670,4.0,4.0,4.0,4.0,0.0
Montreal F&S,1908680,20.0,20.0,15.0,12.0,-8.0
Toronto F&S,1908680,245.0,247.0,247.0,261.0,16.0
Montreal F&S,1908687,10.0,10.0,10.0,10.0,0.0
Toronto F&S,1908687,12.0,8.0,8.0,12.0,0.0
Toronto F&S,1908691,4.0,4.0,4.0,4.0,0.0
Toronto F&S,1908695,10.0,10.0,10.0,10.0,0.0
Toronto F&S,1908700,18.0,0.0,0.0,0.0,-18.0
Montreal F&S,1908730,2.0,2.0,2.0,2.0,0.0
Toronto F&S,1908730,65.0,65.0,65.0,65.0,0.0
Edmonton F&S,1908770,22.0,16.0,0.0,0.0,-22.0
Fontana,1908770,4.0,4.0,4.0,4.0,0.0
Montreal F&S,1908770,8.0,8.0,8.0,8.0,0.0
Seattle F&S,1908770,4.0,4.0,8.0,8.0,4.0
Toronto F&S,1908770,270.0,277.0,280.0,288.0,18.0
Vancouver F&S,1908770,27.0,27.0,27.0,27.0,0.0
Edmonton F&S,1908771,9.0,8.0,8.0,0.0,-9.0
Montreal F&S,1908771,42.0,42.0,42.0,38.0,-4.0
Sacramento Main,1908771,8.0,8.0,8.0,8.0,0.0
Toronto F&S,1908771,178.0,178.0,178.0,181.0,3.0
Vancouver F&S,1908771,24.0,16.0,16.0,16.0,-8.0
Edmonton F&S,1908772,13.0,4.0,3.0,3.0,-10.0
Fontana,1908772,8.0,8.0,8.0,8.0,0.0
Montreal F&S,1908772,28.0,28.0,28.0,24.0,-4.0
Sacramento Main,1908772,8.0,8.0,8.0,8.0,0.0
Seattle F&S,1908772,4.0,4.0,8.0,8.0,4.0
Toronto F&S,1908772,94.0,96.0,99.0,110.0,16.0
Vancouver F&S,1908772,2.0,2.0,2.0,2.0,0.0
Baltimore F&S,191,81.0,114.0,119.0,119.0,38.0
Fontana,191,464.0,460.0,467.0,490.0,26.0
Great Lakes CC,191,49.0,43.0,43.0,61.0,12.0
Montreal F&S,191,7.0,7.0,7.0,7.0,0.0
Sacramento Main,191,41.0,41.0,41.0,41.0,0.0
Seattle F&S,191,674.0,661.0,663.0,639.0,-35.0
Tampa F&S,191,574.0,555.0,492.0,471.0,-103.0
Toronto F&S,191,189.0,188.0,196.0,196.0,7.0
Baltimore F&S,192,3.0,3.0,3.0,3.0,0.0
Fontana,192,293.0,285.0,290.0,300.0,7.0
Great Lakes CC,192,12.0,15.0,15.0,15.0,3.0
Sacramento Main,192,8.0,8.0,8.0,8.0,0.0
Seattle F&S,192,330.0,326.0,358.0,328.0,-2.0
Tampa F&S,192,275.0,286.0,287.0,287.0,12.0
Toronto F&S,192,72.0,72.0,72.0,72.0,0.0
Toronto F&S,1920000,25.0,25.0,25.0,25.0,0.0
Toronto F&S,1920041,3.0,3.0,3.0,3.0,0.0
Toronto F&S,1920259,25.0,25.0,25.0,25.0,0.0
Toronto F&S,1920458,2.0,2.0,2.0,2.0,0.0
Toronto F&S,1920463,3.0,3.0,3.0,3.0,0.0
Toronto F&S,1920804,113.0,113.0,93.0,93.0,-20.0
Toronto F&S,1920818,26.0,26.0,26.0,26.0,0.0
Toronto F&S,1920835,2.0,2.0,2.0,2.0,0.0
Toronto F&S,1920851,346.0,346.0,346.0,346.0,0.0
Toronto F&S,1920894,90.0,90.0,40.0,40.0,-50.0
Baltimore F&S,193,2.0,32.0,30.0,30.0,28.0
Fontana,193,139.0,134.0,134.0,141.0,2.0
Seattle F&S,193,8.0,8.0,13.0,12.0,4.0
Tampa F&S,193,14.0,14.0,14.0,14.0,0.0
Toronto F&S,193,6.0,0.0,0.0,0.0,-6.0
Baltimore F&S,194,12.0,12.0,12.0,12.0,0.0
Fontana,194,58.0,57.0,56.0,64.0,6.0
Seattle F&S,194,17.0,16.0,16.0,15.0,-2.0
Tampa F&S,194,15.0,15.0,15.0,15.0,0.0
Atlanta F&S,195,17.0,17.0,17.0,17.0,0.0
Baltimore F&S,195,40.0,55.0,55.0,55.0,15.0
Fontana,195,441.0,490.0,543.0,574.0,133.0
Great Lakes CC,195,11.0,11.0,11.0,15.0,4.0
Sacramento Main,195,182.0,163.0,125.0,87.0,-95.0
Seattle F&S,195,478.0,424.0,456.0,462.0,-16.0
Tampa F&S,195,345.0,345.0,333.0,325.0,-20.0
Toronto F&S,195,162.0,161.0,157.0,181.0,19.0
Fontana,196,20.0,20.0,20.0,23.0,3.0
Seattle F&S,196,3.0,0.0,0.0,0.0,-3.0
Toronto F&S,1960003,1308.0,1220.0,1232.0,1232.0,-76.0
Toronto F&S,1960025,4.0,4.0,4.0,4.0,0.0
Montreal F&S,1960100,6.0,6.0,6.0,6.0,0.0
Toronto F&S,1960100,45.0,45.0,45.0,45.0,0.0
Toronto F&S,1960110,134.0,126.0,127.0,141.0,7.0
Toronto F&S,1960115,280.0,280.0,280.0,280.0,0.0
Toronto F&S,1960120,11.0,11.0,11.0,11.0,0.0
Montreal F&S,1960125,25.0,25.0,25.0,9.0,-16.0
Toronto F&S,1960125,22.0,22.0,22.0,22.0,0.0
Toronto F&S,1960130,139.0,139.0,139.0,153.0,14.0
Toronto F&S,1960172,11.0,11.0,11.0,11.0,0.0
Toronto F&S,1960175,4.0,4.0,4.0,4.0,0.0
Toronto F&S,1960275,525.0,555.0,615.0,615.0,90.0
Edmonton F&S,1960370,36.0,36.0,36.0,36.0,0.0
Toronto F&S,1960370,1882.0,1877.0,1874.0,1922.0,40.0
Toronto F&S,1960410,42.0,42.0,42.0,42.0,0.0
Toronto F&S,1960420,11.0,11.0,12.0,12.0,1.0
Toronto F&S,1980120,50.0,50.0,50.0,50.0,0.0
Toronto F&S,1990006,4.0,4.0,4.0,4.0,0.0
Toronto F&S,1990013,12.0,12.0,12.0,12.0,0.0
Toronto F&S,1990017,26.0,26.0,26.0,26.0,0.0
Toronto F&S,1990019,38.0,38.0,38.0,38.0,0.0
Toronto F&S,1990021,44.0,44.0,44.0,44.0,0.0
Toronto F&S,1990025,14.0,14.0,14.0,14.0,0.0
Toronto F&S,1990029,8.0,8.0,8.0,8.0,0.0
Edmonton F&S,1990037,4.0,4.0,4.0,4.0,0.0
Toronto F&S,1990037,18.0,18.0,18.0,18.0,0.0
Toronto F&S,1990039,50.0,50.0,50.0,50.0,0.0
Edmonton F&S,1990045,4.0,4.0,4.0,4.0,0.0
Toronto F&S,1990045,72.0,72.0,72.0,72.0,0.0
Toronto F&S,1990053,4.0,4.0,4.0,4.0,0.0
Toronto F&S,1990061,180.0,180.0,180.0,180.0,0.0
Toronto F&S,1990085,8.0,8.0,8.0,8.0,0.0
Toronto F&S,1990105,1.0,1.0,1.0,1.0,0.0
Fontana,1990107,9.0,9.0,0.0,0.0,-9.0
Toronto F&S,1990107,358.0,358.0,358.0,358.0,0.0
Toronto F&S,1990109,264.0,264.0,264.0,264.0,0.0
Toronto F&S,1990111,14.0,14.0,14.0,14.0,0.0
Toronto F&S,1990113,91.0,91.0,91.0,91.0,0.0
Toronto F&S,1990115,51.0,51.0,51.0,51.0,0.0
Toronto F&S,1990117,48.0,48.0,48.0,48.0,0.0
Toronto F&S,1990119,40.0,40.0,40.0,40.0,0.0
Edmonton F&S,1990121,4.0,4.0,4.0,4.0,0.0
Toronto F&S,1990125,5.0,5.0,5.0,5.0,0.0
Edmonton F&S,1990139,6.0,6.0,6.0,6.0,0.0
Toronto F&S,1990185,60.0,60.0,60.0,60.0,0.0
Edmonton F&S,1990200,46.0,46.0,46.0,46.0,0.0
Toronto F&S,1990200,2140.0,2140.0,2130.0,2130.0,-10.0
Montreal F&S,1990209,16.0,16.0,16.0,0.0,-16.0
Toronto F&S,1990209,218.0,224.0,224.0,224.0,6.0
Toronto F&S,1990211,210.0,212.0,212.0,212.0,2.0
Toronto F&S,1990213,59.0,57.0,58.0,58.0,-1.0
Toronto F&S,1990215,121.0,118.0,118.0,118.0,-3.0
Toronto F&S,1990217,118.0,118.0,118.0,111.0,-7.0
Fontana,1990219,1.0,1.0,0.0,0.0,-1.0
Toronto F&S,1990219,146.0,146.0,150.0,150.0,4.0
Edmonton F&S,1990221,9.0,9.0,9.0,0.0,-9.0
Toronto F&S,1990221,1449.0,1449.0,1449.0,1456.0,7.0
Toronto F&S,1990225,470.0,482.0,467.0,464.0,-6.0
Toronto F&S,1990229,183.0,183.0,183.0,183.0,0.0
Toronto F&S,1990233,260.0,260.0,274.0,294.0,34.0
Montreal F&S,1990237,16.0,16.0,16.0,16.0,0.0
Toronto F&S,1990237,124.0,124.0,124.0,124.0,0.0
Toronto F&S,1990239,156.0,156.0,156.0,156.0,0.0
Toronto F&S,1990245,115.0,115.0,115.0,89.0,-26.0
Toronto F&S,1990300,174.0,174.0,174.0,174.0,0.0
Montreal F&S,1990395,16.0,16.0,16.0,16.0,0.0
Toronto F&S,1990395,1079.0,1070.0,1070.0,1070.0,-9.0
Toronto F&S,1990501,48.0,48.0,48.0,48.0,0.0
Toronto F&S,1990570,293.0,293.0,295.0,295.0,2.0
Toronto F&S,1990590,8.0,8.0,8.0,8.0,0.0
Toronto F&S,1990801,5.0,5.0,5.0,5.0,0.0
Toronto F&S,1990845,78.0,34.0,34.0,34.0,-44.0
Toronto F&S,1991100,427.0,427.0,427.0,427.0,0.0
Toronto F&S,1991105,12.0,12.0,12.0,12.0,0.0
Toronto F&S,1991110,459.0,459.0,459.0,459.0,0.0
Toronto F&S,1991120,8.0,8.0,8.0,8.0,0.0
Toronto F&S,1991200,253.0,253.0,249.0,249.0,-4.0
Toronto F&S,1991285,128.0,128.0,128.0,128.0,0.0
Toronto F&S,1991300,1.0,1.0,1.0,1.0,0.0
Toronto F&S,1991310,1.0,1.0,1.0,1.0,0.0
Toronto F&S,1991311,4.0,4.0,4.0,4.0,0.0
Toronto F&S,1991312,4.0,4.0,4.0,4.0,0.0
Toronto F&S,1991320,2.0,2.0,2.0,2.0,0.0
Toronto F&S,1991350,8.0,8.0,8.0,8.0,0.0
Toronto F&S,1991360,97.0,97.0,97.0,97.0,0.0
Toronto F&S,1991370,718.0,718.0,718.0,718.0,0.0
Fontana,1997151,1319.0,1319.0,1319.0,1319.0,0.0
Linden,1997151,230.0,230.0,230.0,230.0,0.0
Sacramento Main,1997151,15899.0,15899.0,15906.0,15692.0,-207.0
Seattle F&S,1997151,1430.0,1215.0,1161.0,1144.0,-286.0
Fontana,201,908.0,854.0,895.0,904.0,-4.0
Great Lakes CC,201,3.0,3.0,3.0,3.0,0.0
Houston F&S,201,17.0,17.0,0.0,0.0,-17.0
Montreal F&S,201,1.0,1.0,1.0,1.0,0.0
Sacramento Main,201,29.0,14.0,14.0,10.0,-19.0
Seattle F&S,201,513.0,515.0,540.0,553.0,40.0
Tampa F&S,201,407.0,438.0,389.0,307.0,-100.0
Toronto F&S,201,106.0,106.0,106.0,106.0,0.0
Edmonton F&S,201A,12540.0,12170.0,11794.0,12451.0,-89.0
Fontana,201A,8729.0,8345.0,8622.0,9248.0,519.0
Great Lakes CC,201A,669.0,725.0,735.0,1119.0,450.0
Houston F&S,201A,3162.0,3162.0,3162.0,3162.0,0.0
Linden,201A,558.0,558.0,574.0,566.0,8.0
Sacramento Main,201A,3630.0,3895.0,4042.0,4367.0,737.0
Seattle F&S,201A,3588.0,3400.0,3548.0,3644.0,56.0
Tampa F&S,201A,575.0,471.0,462.0,464.0,-111.0
Vancouver F&S,201A,14851.0,14460.0,14573.0,13761.0,-1090.0
Sacramento Main,201AS,2.0,2.0,2.0,2.0,0.0
Tampa F&S,201D,107.0,107.0,107.0,107.0,0.0
Houston F&S,201JX14,1944.0,1944.0,1944.0,1944.0,0.0
Linden,201JX14,37.0,62.0,62.0,62.0,25.0
Sacramento Main,201JX14,196.0,196.0,196.0,286.0,90.0
Seattle F&S,201JX14,8.0,8.0,8.0,8.0,0.0
Vancouver F&S,201JX14,58.0,54.0,54.0,54.0,-4.0
Edmonton F&S,201JX68,3640.0,3658.0,3600.0,3639.0,-1.0
Linden,201JX68,15.0,15.0,13.0,9.0,-6.0
Vancouver F&S,201JX68,30.0,30.0,30.0,30.0,0.0
Great Lakes CC,201JX8,272.0,272.0,272.0,272.0,0.0
Houston F&S,201JX8,25.0,25.0,25.0,25.0,0.0
Sacramento Main,201JX8,114.0,114.0,114.0,114.0,0.0
Vancouver F&S,201JX8,394.0,394.0,394.0,394.0,0.0
Baltimore F&S,201P,7.0,7.0,7.0,7.0,0.0
Edmonton F&S,201P,2091.0,2109.0,1892.0,1580.0,-511.0
Fontana,201P,8301.0,8171.0,8415.0,8800.0,499.0
Great Lakes CC,201P,728.0,781.0,790.0,1179.0,451.0
Linden,201P,225.0,225.0,243.0,237.0,12.0
Sacramento Main,201P,3459.0,3720.0,3830.0,3835.0,376.0
Seattle F&S,201P,3336.0,3345.0,3517.0,3600.0,264.0
Tampa F&S,201P,312.0,232.0,240.0,242.0,-70.0
Vancouver F&S,201P,14885.0,14554.0,14761.0,13613.0,-1272.0
Fontana,202,5.0,5.0,5.0,5.0,0.0
Edmonton F&S,202E,6698.0,6665.0,6234.0,6492.0,-206.0
Fontana,202E,790.0,810.0,1624.0,2261.0,1471.0
Great Lakes CC,202E,434.0,55.0,50.0,50.0,-384.0
Houston F&S,202E,253.0,253.0,253.0,253.0,0.0
Linden,202E,148.0,148.0,136.0,112.0,-36.0
Sacramento Main,202E,472.0,472.0,411.0,433.0,-39.0
Seattle F&S,202E,3775.0,3699.0,3564.0,3565.0,-210.0
Tampa F&S,202E,10.0,10.0,10.0,10.0,0.0
Vancouver F&S,202E,2729.0,2569.0,2553.0,2553.0,-176.0
Edmonton F&S,202EE,19039.0,18670.0,18004.0,18930.0,-109.0
Fontana,202EE,14681.0,14301.0,15692.0,17179.0,2498.0
Great Lakes CC,202EE,2371.0,1389.0,1408.0,1874.0,-497.0
Houston F&S,202EE,3270.0,3270.0,3270.0,3270.0,0.0
Linden,202EE,960.0,960.0,959.0,934.0,-26.0
Sacramento Main,202EE,6587.0,6724.0,6814.0,7289.0,702.0
Seattle F&S,202EE,3349.0,3154.0,3430.0,3588.0,239.0
Tampa F&S,202EE,625.0,537.0,554.0,557.0,-68.0
Vancouver F&S,202EE,25528.0,24785.0,24850.0,23108.0,-2420.0
Great Lakes CC,202JX12,6.0,6.0,6.0,6.0,0.0
Great Lakes CC,202K,6.0,6.0,6.0,6.0,0.0
Fontana,203,323.0,304.0,333.0,341.0,18.0
Montreal F&S,203,19.0,19.0,19.0,19.0,0.0
Seattle F&S,203,83.0,80.0,101.0,104.0,21.0
Tampa F&S,203,73.0,75.0,71.0,71.0,-2.0
Toronto F&S,203,20.0,20.0,20.0,20.0,0.0
Fontana,203C,5.0,0.0,0.0,0.0,-5.0
Great Lakes CC,203C,505.0,525.0,525.0,596.0,91.0
Houston F&S,203C,405.0,405.0,405.0,405.0,0.0
Linden,203C,61.0,61.0,61.0,61.0,0.0
Sacramento Main,203C,829.0,778.0,705.0,789.0,-40.0
Tampa F&S,203C,191.0,129.0,129.0,129.0,-62.0
Vancouver F&S,203C,300.0,300.0,300.0,300.0,0.0
Fontana,203D,94.0,74.0,74.0,86.0,-8.0
Great Lakes CC,203D,628.0,641.0,621.0,883.0,255.0
Houston F&S,203D,245.0,245.0,245.0,245.0,0.0
Linden,203D,126.0,126.0,126.0,126.0,0.0
Sacramento Main,203D,315.0,349.0,365.0,354.0,39.0
Tampa F&S,203D,241.0,237.0,241.0,242.0,1.0
Vancouver F&S,203D,250.0,250.0,250.0,250.0,0.0
Fontana,203E,159.0,22.0,242.0,254.0,95.0
Great Lakes CC,203E,133.0,167.0,173.0,175.0,42.0
Houston F&S,203E,341.0,341.0,341.0,341.0,0.0
Linden,203E,4.0,4.0,4.0,4.0,0.0
Sacramento Main,203E,261.0,281.0,278.0,312.0,51.0
Seattle F&S,203E,12.0,12.0,16.0,16.0,4.0
Tampa F&S,203E,138.0,138.0,138.0,138.0,0.0
Vancouver F&S,203E,100.0,100.0,100.0,100.0,0.0
Fontana,204,154.0,147.0,144.0,119.0,-35.0
Houston F&S,204,35.0,35.0,35.0,35.0,0.0
Sacramento Main,204,1.0,1.0,1.0,0.0,-1.0
Seattle F&S,204,69.0,55.0,56.0,53.0,-16.0
Tampa F&S,204,38.0,38.0,38.0,38.0,0.0
Montreal F&S,2042,108.0,108.0,108.0,108.0,0.0
Atlanta F&S,2049,6.0,3.0,3.0,3.0,-3.0
Baltimore F&S,2049,22.0,21.0,24.0,29.0,7.0
Edmonton F&S,2049,41.0,41.0,40.0,35.0,-6.0
Fontana,2049,59.0,58.0,58.0,58.0,-1.0
Great Lakes CC,2049,7.0,6.0,6.0,6.0,-1.0
Houston F&S,2049,9.0,9.0,9.0,9.0,0.0
Montreal F&S,2049,40.0,41.0,39.0,40.0,0.0
Sacramento Main,2049,17.0,17.0,17.0,17.0,0.0
Seattle F&S,2049,99.0,88.0,88.0,87.0,-12.0
Tampa F&S,2049,77.0,80.0,74.0,81.0,4.0
Toronto F&S,2049,114.0,113.0,114.0,113.0,-1.0
Vancouver F&S,2049,37.0,35.0,35.0,35.0,-2.0
Baltimore F&S,204A,8.0,8.0,8.0,8.0,0.0
Fontana,204A,1371.0,1258.0,2408.0,2464.0,1093.0
Great Lakes CC,204A,4767.0,4823.0,4830.0,5020.0,253.0
Houston F&S,204A,27.0,27.0,27.0,27.0,0.0
Linden,204A,673.0,673.0,732.0,729.0,56.0
Sacramento Main,204A,1620.0,1446.0,1217.0,1217.0,-403.0
Seattle F&S,204A,348.0,348.0,306.0,306.0,-42.0
Tampa F&S,204A,332.0,190.0,190.0,190.0,-142.0
Baltimore F&S,204EXS,67.0,67.0,67.0,0.0,-67.0
Great Lakes CC,204EXS,7582.0,7813.0,7845.0,7765.0,183.0
Houston F&S,204EXS,1825.0,1825.0,1825.0,1825.0,0.0
Linden,204EXS,3691.0,3691.0,3753.0,3753.0,62.0
Tampa F&S,204EXS,146.0,146.0,146.0,146.0,0.0
Atlanta F&S,205,12.0,12.0,12.0,12.0,0.0
Fontana,205,622.0,592.0,589.0,597.0,-25.0
Houston F&S,205,6.0,6.0,6.0,6.0,0.0
Seattle F&S,205,162.0,121.0,130.0,132.0,-30.0
Tampa F&S,205,15.0,15.0,15.0,15.0,0.0
Toronto F&S,205,8.0,8.0,8.0,8.0,0.0
Atlanta F&S,2050,2.0,2.0,2.0,2.0,0.0
Baltimore F&S,2050,6.0,6.0,6.0,6.0,0.0
Edmonton F&S,2050,7.0,7.0,7.0,8.0,1.0
Fontana,2050,127.0,111.0,111.0,108.0,-19.0
Montreal F&S,2050,1.0,1.0,1.0,1.0,0.0
Sacramento Main,2050,4.0,4.0,4.0,4.0,0.0
Tampa F&S,2050,11.0,13.0,14.0,14.0,3.0
Toronto F&S,2050,6.0,7.0,6.0,6.0,0.0
Atlanta F&S,2053,5.0,4.0,4.0,4.0,-1.0
Fontana,2053,83.0,82.0,82.0,84.0,1.0
Great Lakes CC,2053,6.0,6.0,6.0,6.0,0.0
Houston F&S,2053,17.0,17.0,17.0,17.0,0.0
Sacramento Main,2053,3.0,3.0,3.0,4.0,1.0
Seattle F&S,2053,24.0,21.0,21.0,20.0,-4.0
Tampa F&S,2053,397.0,390.0,379.0,376.0,-21.0
Atlanta F&S,2054,11.0,12.0,13.0,13.0,2.0
Baltimore F&S,2054,4.0,4.0,4.0,4.0,0.0
Edmonton F&S,2054,30.0,27.0,23.0,22.0,-8.0
Fontana,2054,241.0,241.0,240.0,236.0,-5.0
Great Lakes CC,2054,1.0,1.0,1.0,1.0,0.0
Montreal F&S,2054,3.0,5.0,3.0,3.0,0.0
Sacramento Main,2054,3.0,3.0,3.0,3.0,0.0
Seattle F&S,2054,7.0,8.0,11.0,10.0,3.0
Tampa F&S,2054,8.0,8.0,8.0,9.0,1.0
Toronto F&S,2054,34.0,32.0,32.0,32.0,-2.0
Vancouver F&S,2054,5.0,5.0,5.0,5.0,0.0
Tampa F&S,205A,12.0,12.0,12.0,12.0,0.0
Linden,205C,473.0,473.0,451.0,483.0,10.0
Tampa F&S,205C,108.0,62.0,62.0,62.0,-46.0
Fontana,206,12.0,12.0,12.0,12.0,0.0
Atlanta F&S,207,291.0,291.0,291.0,291.0,0.0
Fontana,207,907.0,917.0,988.0,1067.0,160.0
Great Lakes CC,207,36.0,36.0,36.0,36.0,0.0
Houston F&S,207,7.0,7.0,7.0,7.0,0.0
Montreal F&S,207,25.0,25.0,25.0,25.0,0.0
Sacramento Main,207,5.0,10.0,90.0,150.0,145.0
Seattle F&S,207,618.0,624.0,651.0,621.0,3.0
Tampa F&S,207,442.0,474.0,499.0,528.0,86.0
Toronto F&S,207,204.0,204.0,188.0,176.0,-28.0
Atlanta F&S,208,7.0,7.0,7.0,7.0,0.0
Fontana,208,317.0,332.0,390.0,423.0,106.0
Great Lakes CC,208,90.0,90.0,90.0,90.0,0.0
Houston F&S,208,79.0,79.0,79.0,79.0,0.0
Seattle F&S,208,508.0,472.0,517.0,484.0,-24.0
Tampa F&S,208,483.0,495.0,486.0,396.0,-87.0
Toronto F&S,208,122.0,122.0,122.0,122.0,0.0
Vancouver F&S,208,3.0,3.0,3.0,3.0,0.0
Atlanta F&S,2083,407.0,443.0,466.0,483.0,76.0
Great Lakes CC,2083,28.0,28.0,56.0,28.0,0.0
Houston F&S,2083,561.0,497.0,497.0,497.0,-64.0
Tampa F&S,2083,3290.0,3314.0,3313.0,3349.0,59.0
Atlanta F&S,209,88.0,66.0,66.0,65.0,-23.0
Baltimore F&S,209,32.0,32.0,32.0,32.0,0.0
Fontana,209,1056.0,1137.0,1182.0,1187.0,131.0
Great Lakes CC,209,135.0,135.0,135.0,135.0,0.0
Houston F&S,209,5.0,4.0,4.0,4.0,-1.0
Sacramento Main,209,78.0,58.0,57.0,53.0,-25.0
Seattle F&S,209,828.0,833.0,851.0,846.0,18.0
Tampa F&S,209,417.0,418.0,412.0,372.0,-45.0
Toronto F&S,209,61.0,60.0,60.0,60.0,-1.0
Seattle F&S,2103,1.0,1.0,1.0,1.0,0.0
Baltimore F&S,2105,4.0,4.0,4.0,4.0,0.0
Fontana,2105,1.0,1.0,1.0,1.0,0.0
Seattle F&S,2105,1.0,1.0,1.0,1.0,0.0
Atlanta F&S,211,81.0,81.0,81.0,79.0,-2.0
Baltimore F&S,211,8.0,8.0,8.0,8.0,0.0
Fontana,211,540.0,522.0,541.0,531.0,-9.0
Great Lakes CC,211,6.0,8.0,8.0,9.0,3.0
Montreal F&S,211,13.0,13.0,13.0,13.0,0.0
Sacramento Main,211,26.0,6.0,6.0,6.0,-20.0
Seattle F&S,211,194.0,267.0,317.0,353.0,159.0
Tampa F&S,211,92.0,104.0,101.0,84.0,-8.0
Toronto F&S,211,38.0,68.0,68.0,68.0,30.0
Vancouver F&S,211,330.0,330.0,329.0,330.0,0.0
Fontana,2125147,37.0,37.0,37.0,37.0,0.0
Toronto F&S,2125147,494.0,741.0,537.0,537.0,43.0
Fontana,2125148,53.0,53.0,53.0,53.0,0.0
Toronto F&S,2125148,749.0,416.0,357.0,357.0,-392.0
Toronto F&S,2125249,159.0,159.0,159.0,159.0,0.0
Toronto F&S,2125250,71.0,178.0,178.0,178.0,107.0
Toronto F&S,2125251,114.0,114.0,114.0,84.0,-30.0
Toronto F&S,2125288,2.0,2.0,2.0,2.0,0.0
Toronto F&S,2125289,16.0,20.0,20.0,20.0,4.0
Toronto F&S,2125290,100.0,114.0,114.0,114.0,14.0
Toronto F&S,2125291,325.0,325.0,325.0,325.0,0.0
Toronto F&S,2125647,76.0,82.0,82.0,82.0,6.0
Toronto F&S,2125648,69.0,67.0,67.0,67.0,-2.0
Baltimore F&S,2135,29.0,29.0,29.0,29.0,0.0
Montreal F&S,2149,30.0,30.0,30.0,30.0,0.0
Baltimore F&S,215,455.0,440.0,377.0,247.0,-208.0
Edmonton F&S,215,262.0,262.0,237.0,231.0,-31.0
Fontana,215,3605.0,3651.0,3631.0,3485.0,-120.0
Great Lakes CC,215,888.0,916.0,946.0,959.0,71.0
Houston F&S,215,210.0,195.0,195.0,361.0,151.0
Montreal F&S,215,4.0,4.0,4.0,4.0,0.0
Sacramento Main,215,362.0,260.0,167.0,96.0,-266.0
Seattle F&S,215,4532.0,4627.0,4837.0,4913.0,381.0
Tampa F&S,215,4430.0,4355.0,4379.0,4430.0,0.0
Toronto F&S,215,122.0,122.0,122.0,122.0,0.0
Vancouver F&S,215,348.0,348.0,348.0,348.0,0.0
Montreal F&S,2150,15.0,15.0,15.0,15.0,0.0
Toronto F&S,2150,8.0,8.0,8.0,8.0,0.0
Vancouver F&S,2150,10.0,10.0,10.0,10.0,0.0
Montreal F&S,2151,3.0,3.0,3.0,3.0,0.0
Montreal F&S,2152,27.0,27.0,27.0,27.0,0.0
Baltimore F&S,216,50.0,50.0,110.0,260.0,210.0
Edmonton F&S,216,579.0,579.0,559.0,544.0,-35.0
Fontana,216,1839.0,1729.0,1846.0,1827.0,-12.0
Great Lakes CC,216,442.0,483.0,536.0,629.0,187.0
Houston F&S,216,187.0,167.0,164.0,164.0,-23.0
Montreal F&S,216,4.0,4.0,4.0,4.0,0.0
Sacramento Main,216,570.0,530.0,444.0,444.0,-126.0
Seattle F&S,216,3227.0,3381.0,3337.0,3379.0,152.0
Tampa F&S,216,2774.0,2805.0,2750.0,2684.0,-90.0
Toronto F&S,216,101.0,101.0,101.0,101.0,0.0
Vancouver F&S,216,710.0,698.0,690.0,691.0,-19.0
Baltimore F&S,2168,1736.0,1736.0,1736.0,1671.0,-65.0
Fontana,217,10.0,10.0,10.0,10.0,0.0
Baltimore F&S,2171,1224.0,1224.0,1224.0,1224.0,0.0
Fontana,217C,247.0,244.0,249.0,257.0,10.0
Great Lakes CC,217C,40.0,40.0,40.0,40.0,0.0
Linden,217C,25.0,25.0,25.0,25.0,0.0
Sacramento Main,217C,382.0,390.0,409.0,377.0,-5.0
Seattle F&S,217C,275.0,265.0,231.0,247.0,-28.0
Tampa F&S,217C,4.0,4.0,4.0,4.0,0.0
Fontana,217D,672.0,514.0,514.0,540.0,-132.0
Great Lakes CC,217D,1.0,1.0,1.0,1.0,0.0
Linden,217D,41.0,41.0,61.0,61.0,20.0
Sacramento Main,217D,193.0,199.0,199.0,164.0,-29.0
Seattle F&S,217D,64.0,68.0,68.0,62.0,-2.0
Fontana,217E,234.0,189.0,189.0,218.0,-16.0
Sacramento Main,217E,258.0,258.0,246.0,252.0,-6.0
Seattle F&S,217E,296.0,295.0,239.0,239.0,-57.0
Tampa F&S,217E,4.0,4.0,4.0,4.0,0.0
Edmonton F&S,218,8.0,8.0,8.0,8.0,0.0
Fontana,218,44.0,44.0,44.0,44.0,0.0
Houston F&S,218,54.0,48.0,0.0,0.0,-54.0
Sacramento Main,218,20.0,20.0,0.0,0.0,-20.0
Seattle F&S,218,243.0,243.0,243.0,243.0,0.0
Baltimore F&S,2182,12.0,48.0,96.0,96.0,84.0
Fontana,2182,109.0,109.0,109.0,109.0,0.0
Great Lakes CC,2182,16.0,84.0,84.0,84.0,68.0
Houston F&S,2182,230.0,100.0,79.0,79.0,-151.0
Seattle F&S,2182,325.0,307.0,307.0,307.0,-18.0
Tampa F&S,2182,176.0,180.0,180.0,182.0,6.0
Atlanta F&S,2183,7991.0,7913.0,7880.0,8163.0,172.0
Baltimore F&S,2183,3906.0,4564.0,4565.0,4870.0,964.0
Fontana,2183,1057.0,1173.0,1159.0,1174.0,117.0
